Date,Year,Village,Block,District,State,Location,Mango (કેરી),Lemon (લીંબુ),Chiku (ચીકુ),Guava (જમરૂખ),Saag (સાગ),Aamala (આમળાં),Mahuda (મહુડો),Neem (લીમડો)
2024-07-03,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.07776,73.5616417",10,2,1,1,0,0,0,0
2024-07-03,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.077925,73.5612433",10,2,1,1,0,0,0,0
2024-07-03,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.077655,73.561585",10,2,1,1,0,0,0,0
2024-07-03,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0774833,73.5611883",10,2,1,1,0,0,0,0
2024-07-03,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.077655,73.561135",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0781233,73.5577467",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0775172,73.5612868",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.078045,73.5577883",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0780684,73.5578118",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.078175,73.5577533",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0780683,73.5578117",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0781282,73.5577668",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.07809,73.5578617",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.07792,73.5575583",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0779367,73.5578517",10,2,1,1,0,0,0,0
2024-07-12,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0782627,73.5580014",10,2,1,1,0,0,0,0
2024-07-14,2024,Kukada Dungari,Songadh,Tapi,Gujarat,"21.0780217,73.55779",0,0,0,0,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570407,72.7838524",10,2,1,1,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2444117,73.55437",10,1,2,0,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570424,72.7838549",10,2,1,1,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2443967,73.5534683",15,1,2,0,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570338,72.7838634",10,2,1,1,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2443457,73.5543699",20,1,2,0,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570412,72.7838585",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2013271,73.5569787",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2013728,73.5569673",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570457,72.7838558",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570396,72.7838573",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570434,72.7838476",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570419,72.7838537",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2009916,73.557783",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570394,72.783852",10,2,1,1,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2443267,73.5544917",10,1,2,0,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2010219,73.5569391",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2011681,73.5570613",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570426,72.7838471",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570439,72.7838509",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570429,72.7838521",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570442,72.7838518",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2012705,73.5569372",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.157037,72.7838642",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570364,72.7838542",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570413,72.7838506",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570383,72.7838572",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2011413,73.557034",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570402,72.7838539",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2012701,73.5569875",10,2,1,1,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2442767,73.5546583",20,1,2,0,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570403,72.7838573",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2011487,73.5568632",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570418,72.7838551",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2009835,73.5570029",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570376,72.7838586",10,2,1,1,0,0,0,0
2025-06-20,2025,Vadada,Songadh,Tapi,Gujarat,"21.2011949,73.5570583",10,1,2,0,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570407,72.7838554",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570366,72.783857",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570391,72.7838563",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2011188,73.5572675",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570398,72.7838544",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570418,72.7838579",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570371,72.78386",10,2,1,1,0,0,0,0
2024-07-09,2024,Vadada,Songadh,Tapi,Gujarat,"21.2013062,73.5569706",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570403,72.7838564",10,2,1,1,0,0,0,0
2024-07-10,2024,Vadada,Songadh,Tapi,Gujarat,"21.1570377,72.783856",10,2,1,1,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2417583,73.5541617",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2445517,73.5548033",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2444749,73.5542946",10,1,2,0,0,0,0,0
2025-06-21,2025,Vadada,Songadh,Tapi,Gujarat,"21.2012622,73.5569679",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2443033,73.5540267",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2443467,73.5543117",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2441617,73.5543383",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2438567,73.5537683",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2442417,73.554345",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2439283,73.5535667",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2442083,73.5545433",20,1,2,0,0,0,0,0
2025-06-21,2025,Vadada,Songadh,Tapi,Gujarat,"21.2013046,73.5569372",20,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.245825,73.5575",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.244685,73.55366",10,1,2,0,0,0,0,0
2025-06-20,2025,Vadada,Songadh,Tapi,Gujarat,"21.2012131,73.557031",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.24492,73.5539233",10,1,2,0,0,0,0,0
2025-06-20,2025,Vadada,Songadh,Tapi,Gujarat,"21.2011974,73.5569589",10,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.24404,73.55473",20,1,2,0,0,0,0,0
2025-06-19,2025,Vadada,Songadh,Tapi,Gujarat,"21.2449617,73.5537517",10,1,2,0,0,0,0,0
2025-06-20,2025,Vadada,Songadh,Tapi,Gujarat,"21.2011011,73.5569937",10,1,2,0,0,0,0,0
2025-06-20,2025,Vadada,Songadh,Tapi,Gujarat,"21.2011666,73.5570683",10,1,2,0,0,0,0,0
2025-06-20,2025,Vadada,Songadh,Tapi,Gujarat,"21.2010985,73.5570175",10,1,2,0,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1924158,73.555226",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012059,73.5570011",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922394,73.5553743",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012041,73.5569916",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1923971,73.5551231",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012059,73.5570011",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2004176,73.5537074",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012045,73.5570039",50,2,2,2,0,,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921918,73.5552867",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922343,73.5553929",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.201119,73.5568359",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921931,73.5554512",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011348,73.5568015",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.20116,73.5568188",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921479,73.5553947",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011397,73.556803",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921399,73.555515",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2012192,73.5572484",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922884,73.5553919",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.192148,73.5553567",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011156,73.5567805",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.192236,73.5552524",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921753,73.5553264",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011601,73.5568464",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012057,73.557",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922186,73.5552519",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012057,73.557",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011526,73.5568403",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922144,73.5552807",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922008,73.5553304",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921553,73.5552696",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1924092,73.5552351",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012092,73.5569958",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011408,73.5568507",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012048,73.557002",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2012192,73.5572484",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012045,73.5570039",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922654,73.5552875",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012049,73.5570008",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922167,73.5552782",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922731,73.5552159",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922317,73.5553907",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922225,73.5553984",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2010993,73.5568059",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011322,73.5568736",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921584,73.5554324",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012041,73.5569916",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.201123,73.5570318",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.201199,73.5570036",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922101,73.5552827",10,2,1,1,0,0,0,0
2025-06-24,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.20122,73.5570504",100,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011397,73.556803",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011525,73.5568392",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921818,73.5553027",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011647,73.5568565",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012071,73.5570007",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922416,73.5553587",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011177,73.5568299",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922373,73.5553673",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922148,73.5552806",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1922219,73.5552968",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.2011549,73.5568386",10,2,1,1,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921791,73.5553045",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2012025,73.55688",50,2,2,2,0,0,0,0
2024-07-02,2024,Gunsuda,Songadh,Tapi,Gujarat,"21.1921918,73.5552867",10,2,1,1,0,0,0,0
2025-06-20,2025,Gunsuda,Songadh,Tapi,Gujarat,"21.2011775,73.5570314",50,2,2,2,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.224813,73.5655235",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248308,73.5655019",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570409,72.783858",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248156,73.565508",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248181,73.5655111",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.224816,73.5655035",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570422,72.7838583",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248487,73.5655177",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248583,73.565519",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248575,73.5655057",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248475,73.565502",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570424,72.7838567",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570406,72.7838567",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570428,72.7838546",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570399,72.7838573",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248173,73.565495",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248602,73.5655186",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.15704,72.7838532",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2249024,73.5654935",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2247206,73.5652497",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570385,72.783856",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570398,72.7838581",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248409,73.5655157",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248248,73.5654887",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248186,73.5655307",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570415,72.7838538",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570437,72.7838555",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570406,72.7838573",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.224871,73.5655009",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570423,72.7838569",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248242,73.5655121",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248194,73.5655213",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570396,72.7838559",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.224858,73.5655003",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248353,73.5655102",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570414,72.7838562",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248269,73.5655015",10,2,1,1,0,0,0,0
2024-07-09,2024,Ghoda,Songadh,Tapi,Gujarat,"21.2248504,73.5655145",10,2,1,1,0,0,0,0
2024-07-10,2024,Ghoda,Songadh,Tapi,Gujarat,"21.1570415,72.7838602",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2013071,73.5568602",10,2,1,1,0,0,0,0
2025-06-19,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011718,73.557022",50,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2049497,73.5606567",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.203008,73.5570283",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011751,73.5570527",50,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2030767,73.5595107",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2040462,73.5592933",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2042615,73.5593628",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2027009,73.5541391",10,2,1,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2012426,73.5570212",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2022377,73.5588337",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2021712,73.5584409",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2012152,73.5570139",10,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026243,73.5593948",10,2,1,1,0,0,0,0
2025-06-19,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011684,73.5570213",20,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2025422,73.559422",10,2,1,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2080859,73.5581245",10,2,1,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2011181,73.5568905",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2022333,73.5587795",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026897,73.5542309",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2012165,73.5570213",10,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2026896,73.5542311",10,2,1,1,0,0,0,0
2025-06-20,2025,Vagada,Songadh,Tapi,Gujarat,"21.2012104,73.5570139",20,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.200881,73.5567325",10,2,1,1,0,0,0,0
2025-06-19,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011919,73.5570098",150,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2028961,73.5542364",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2030798,73.5542511",10,2,1,1,0,0,0,0
2025-06-19,2025,Vagada,Songadh,Tapi,Gujarat,"21.2011576,73.5570362",20,1,2,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.202688,73.554229",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2035625,73.5541996",10,2,1,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2012095,73.5569908",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2038969,73.5589673",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2034265,73.5486027",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2038513,73.5483829",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2031142,73.554186",10,2,1,1,0,0,0,0
2024-07-01,2024,Vagada,Songadh,Tapi,Gujarat,"21.2012419,73.5570142",10,2,1,1,0,0,0,0
2024-06-29,2024,Vagada,Songadh,Tapi,Gujarat,"21.2017925,73.5587929",10,2,1,1,0,0,0,0
